Outcomes of Patients With Chronic Hepatitis B Who Do Not Meet Criteria for Antiviral Treatment at Presentation,2014,"Suna Yapali, Nizar Talaat, Robert J Fontana, Kelly Oberhelman, Anna S Lok"
"Overdiagnosis: under-recognized clinical and pathological features of ""focal ischemic glomerulosclerosis clustering""",2013,"Mingfeng Zhao, Rui Zhang, Feng Zheng, Liping Wang, Xiaoli Luo, Zhiyong Zheng, Feilai Xie"
Overexpression of c-Met promotes invasion and metastasis of small oral tongue carcinoma,2012,"Young Sook Kim, Eun Chang Choi, Bum Hei Lee, Young Chang Lim, Jae Ho Han, Hyun Jung Kang, Chul-Ho Kim"
Overexpression of cIAP2 contributes to 5-FU resistance and a poor prognosis in oral squamous cell carcinoma,2011,"M Nagata, H Nakayama, T Tanaka, R Yoshida, Y Yoshitake, D Fukuma, K Kawahara, Y Nakagawa, K Ota, A Hiraki, M Shinohara"
Overview of trauma management for primary and young permanent teeth,2012,Dennis J McTigue
Oxidation of the tryptophan 32 residue of human superoxide dismutase 1 caused by its bicarbonate-dependent peroxidase activity triggers the non-amyloid aggregation of the enzyme,2014,"Fernando R Coelho, Asif Iqbal, Edlaine Linares, Daniel F Silva, Filipe S Lima, Iolanda M Cuccovia, Ohara Augusto"
Oxygen consumption and heart rate responses during and after constant load and alternating intensity exercise at 105% of lactate threshold,2014,"S Spanoudaki, P Baltopoulos, M Maridaki, E Karatzanos"
P53 gene codon 72 polymorphism in patients with oral squamous cell carcinoma in the population of northern Iran,2014,"M Sina, M Pedram, M Ghojazadeh, A Kochaki, A Aghbali"
Pain related to cancer treatments and diagnostic procedures: a no man's land?,2014,"D Santini, P Bossi, C I Ripamonti, M Fallon"
Papillary thyroid carcinoma arising from a thyroglossal duct cyst: a single institution experience,2013,"Tae Yong Kim, Yun Mi Choi, Dong Eun Song, Min Ji Jeon, Young Kee Shong, Ji Min Han, Suck Joon Hong, Eun Kyung Jang, Won Gu Kim, Won Bae Kim"
Papillary thyroid carcinoma with massive metastasis in the uterine corpus: a case report,2013,"Shi-Bao Fang, Jian-Hong Wang, Yong-Mei Sun, Jing Yu, Chun-Ping Ning"
Papillary thyroid microcarcinoma diagnosed based on cyst-like mediastinal metastasis],2012,"Diego Schwarzstein, Eduardo Néstor Faure, Ana Julia González, Manuel Luis Puig-Domingo, Rubén Julio Lutfi"
Parent-of-Origin Effects in ADHD: Distinct Influences of Paternal and Maternal ADHD on Neuropsychological Functioning in Offspring,2012,"Andrieke J A M Thissen, Nanda N J Rommelse, Marieke E Altink, Jaap Oosterlaan, Jan K Buitelaar"
Partial sleep in the context of augmentation of brain function,2014,"Ivan N Pigarev, Marina L Pigareva"
Particular characteristics of allergic symptoms in tropical environments: follow up to 24 months in the FRAAT birth cohort study,2012,"Adriana Bornacelly, Luis Caraballo, Jorge Sánchez, Nathalie Acevedo, Carlos Quiróz, Silvia Jiménez, Josefina Zakzuk, Ketty Mendoza, Marta Puello, Álvaro Alvarez, Dilia Mercado, Dalgys Martínez"
Pathological neural attractor dynamics in slowly growing gliomas supports an optimal time frame for white matter plasticity,2013,"Krisztina Szalisznyo, David N Silverstein, Anja Smits, Hugues Duffau"
Pathophysiology and epidemiology of virus-induced asthma,2014,"Hirokazu Kimura, Akihide Ryo"
Patient characteristics upon initial presentation to chiropractic teaching clinics: A descriptive study conducted at one university,2014,"Michelle Anderson, Martha A Kaeser, Cheryl Hawk"
Pediatric reference ranges for acute kidney injury biomarkers,2014,"Michael R Bennett, Edward Nehus, Christopher Haffner, Qing Ma, Prasad Devarajan"
Pemphigus,2013,"Frank A Santoro, Eric T Stoopler, Victoria P Werth"
Penile Prostheses and the Litigious Patient: A Legal Database Review,2014,"Marc Colaco, Peter L Sunaryo, Ryan Terlecki"
Perceptions of junior doctors and undergraduate medical students as anatomy teachers: Investigating distance along the near-peer teaching spectrum,2013,"Samuel Hall, Jonathan Stephens, Teu Andrade, Joseph Davids, Matthew Powell, Scott Border"
Perceptions of rule-breaking related to marine ecosystem health,2014,"Yunus D Mgaya, Matthew J Slater, Selina M Stead"
Perceptions of water use,2014,Shahzeen Z Attari
Perioperative continuous cerebrospinal fluid pressure monitoring in patients with spontaneous cerebrospinal fluid leaks,2014,"Yanjun J Xie, Andrew P Lane, Josef Shargorodsky, Gary L Gallia, David Solomon, Masaru Ishii, Abhay Moghekar, Douglas D Reh"
Peripheral blood T cells and neutrophils from asthma patients express class-I MHC-restricted T cell-associated molecule,2014,"Nonantzin Beristain-Covarrubias, Carlos Ramirez-Velazquez, Leopoldo Guido-Bayardo, Vianney Ortiz-Navarrete"
Peroxisomes: a nexus for lipid metabolism and cellular signaling,2014,"Irfan J Lodhi, Clay F Semenkovich"
Personalised physician learning intervention to improve hypertension and lipid control: randomised trial comparing two methods of physician profiling,2014,"Karen L Margolis, Stephen E Asche, David W Price, JoAnn M Sperl-Hillen, Heather M Tavel, Olga V Godlevsky, Heidi L Ekstrom, Paul E Johnson, David W Brand, Patrick J O'Connor, David J Magid, William A Rush"
Perspectives: FISH on cytological samples],2011,Monique Courtade-Saïdi
Pharmacological ascorbate with gemcitabine for the control of metastatic and node-positive pancreatic cancer (PACMAN): results from a phase I clinical trial,2013,"J L Welsh, T R Halfdanarson, K L Bodeker, G R Buettner, J Du, J J Cullen, M Levine, J Drisko, N S Yee, D J Berg, T J van't Erve, P S Zehr, B A Wagner, L J Roberts"
Pharmacology of glucocorticoids],2012,Claire Le Jeunne
Pharyngoesophageal Reconstruction Outcomes Following 349 Cases,2014,"Peirong Yu, Jesse C Selber, Amy Xue, Jesse C Selber, Amy Xue, Jun Liu, Matthew M Hanasono, Roman J Skoracki, Edward I Chang, Peirong Yu, Edward I Chang, Jun Liu, Roman J Skoracki, Matthew M Hanasono"
Phase I/Ib study of olaparib and carboplatin in BRCA1 or BRCA2 mutation-associated breast or ovarian cancer with biomarker analyses,2014,"Jung-Min Lee, John L Hays, Christina M Annunziata, Anne M Noonan, Lori Minasian, Jo Anne Zujewski, Minshu Yu, Nicolas Gordon, Jiuping Ji, Tristan M Sissung, William D Figg, Nilofer Azad, Bradford J Wood, James Doroshow, Elise C Kohn"
Phase II study of pemetrexed plus intermittent erlotinib combination therapy for pretreated advanced non-squamous non-small cell lung cancer with documentation of epidermal growth factor receptor mutation status,2013,"Suguru Yamamoto, Seigo Minami, Hiroshi Kida, Ryo Takahashi, Kiyoshi Komuta, Takashi Kijima, Masanari Hamaguchi, Takeshi Nakatani, Taro Koba, Ichiro Kawase, Isao Tachibana, Yoshiko Takeuchi, Izumi Nagatomo"
Phase II study of single-agent orteronel (TAK-700) in patients with nonmetastatic castration-resistant prostate cancer and rising prostate-specific antigen,2014,"H Mark Lin, Joshi J Alumkal, Charles J Ryan, Daniel J George, Justine Y Bruce, Shih-Yuan Lee, Susan Moran, [Collective Name] Prostate Cancer Clinical Trials Consortium, a program of the Department of Defense Prostate Cancer Research Program and the Prostate Cancer Foundation, Hans J Hammers, Maha Hussain, Paul G Corn, M Dror Michaelson"
Phenology research for natural resource management in the United States,2014,"Carolyn A F Enquist, Katharine L Gerst, Abraham J Miller-Rushing, Jherime L Kellermann"
Physalin B from Physalis angulata triggers the NOXA-related apoptosis pathway of human melanoma A375 cells,2012,"Yang-Chang Wu, Chia-Chun Hsu, Lynn Farh, Wei-Kung Tseng, Ying-Chi Du, Chau-Chung Wu, Fang-Rong Chang"
Physical activity reduces risk for colon polyps in a multiethnic colorectal cancer screening population,2012,"Said Saab, Nelson F Sanchez, Bryan Stierman, Howa Yeung, Fritz Francois, Divya Mahajan"
Physical fitness and performances of an amputee cycling world champion: a case study,2011,"Andrea Bosio, Lara Tonetti, Ermanno Rampinini, Paolo Menaspà"
Physical health problems in adults with Prader-Willi syndrome,2011,"Marian A Maaskant, Margje Sinnema, Henny M J van Schrojenstein Lantman-de Valk, I Caroline van Nieuwpoort, Madeleine L Drent, Leopold M G Curfs, Constance T R M Schrander-Stumpel"
Physical illness in looked-after children: a cross-sectional study,2013,"Alice Martin, Stuart Logan, Tamsin Ford, Robert Goodman, Howard Meltzer"
Physicians' perceptions of shared decision-making behaviours: a qualitative study demonstrating the continued chasm between aspirations and clinical practice,2014,"Mary C Politi, Marie D Kuzemchak, Dominick L Frosch, Rachel Zeuner"
Pilot Clinical Trial of Hedgehog Pathway Inhibitor GDC-0449 (Vismodegib) in Combination with Gemcitabine in Patients with Metastatic Pancreatic Adenocarcinoma,2014,"Edward J Kim, Vaibhav Sahai, Ethan V Abel, Kent A Griffith, Joel K Greenson, Naoko Takebe, Gazala N Khan, John L Blau, Ulysses G Balis, Ronald Craig, Mark M Zalupski, Diane M Simeone"
Placental Protein 13 (PP13) - A Placental Immunoregulatory Galectin Protecting Pregnancy,2014,"Ilona Kovalszky, Andrea Balogh, Offer Erez, András Szilágyi, Eva Kárpáti, Nándor Gábor Than, Hamutal Meiri, János Matkó, Sveinbjorn Gizurarson, Marei Sammar, Roberto Romero, Zoltán Papp, Péter Závodszky"
Planned delay of oral intake after esophagectomy reduces the cervical anastomotic leak rate and hospital length of stay,2013,"John S Bolton, William C Conway, Abbas E Abbas"
Plant-derived pharmaceuticals for the developing world,2013,Kathleen Hefferon
Plasma cardiotrophin-1 levels are associated with hypertensive heart disease: a meta-analysis,2014,"Kangxing Song, Shuxia Wang, Bihui Huang, Amelia Luciano, Roshni Srivastava, Arya Mani"
Plasma chemerin levels in patients with multiple sclerosis,2014,"Joanna Tomalka-Kochanowska, Boguslawa Baranowska, Ewa Wolinska-Witort, Dorota Uchman, Anna Litwiniuk, Lidia Martynska, Małgorzata Kalisz, Wojciech Bik, Jan Kochanowski"
Polycystic ovary syndrome: current status and future perspective,2014,"Erin K Barthelmess, Rajesh K Naz"
Polymorphisms of vascular cell adhesion molecule1 (VCAM1) in polycystic ovary syndrome determined by quantitative real-time polymerase chain reaction and melting curve analysis,2011,"Semra Doğru-Abbasoğlu, Berrin Karadağ, Müge Kanmaz-Özer, Pervin Vural, Esra Çil, Ali Gedikbaşı, Müjdat Uysal"
Poor glycemic control in younger women attending Malaysian public primary care clinics: findings from adults diabetes control and management registry,2013,"Ai Theng Cheong, Ping Yein Lee, Shariff-Ghazali Sazlina, Bujang Mohamad Adam, Boon How Chew, Ismail Mastura, Haniff Jamaiyah, Syed-Abdul-Rahman Syed Alwi, Taher Sri Wahyu, Mat-Nasir Nafiza"
Posterior vertebral arch cement augmentation (spinoplasty) to prevent fracture of spinous processes after interspinous spacer implant,2011,"A Marrocu, G Bertolini, G Bonaldi, A Cianfoni"
Postural effects when cycling in late pregnancy,2006,"E Stewart Boyce, Maureen E O'Neill, Stephen N Hunyor, Karen A Cooper"
Potential disease-modifying effects of selective serotonin reuptake inhibitors in multiple sclerosis: systematic review and meta-analysis,2014,"S Chandran, P Foley, A Lawler, G Mead"
Potentiated Hsp104 variants suppress toxicity of diverse neurodegenerative disease-linked proteins,2014,"Meredith E Jackrel, James Shorter"
Prediction and prevention of failure: an early intervention to assist at-risk medical students,2013,"Kalman A Winston, Albert J J A Scherpbier, Cees P M van der Vleuten"
Predictors in adolescence of ESRD in middle-aged men,2014,"Per Sjöström, Per-Ola Sundin, Ruzan Udumyan, Scott Montgomery"
Predictors of anastomotic leak after esophagectomy: an analysis of the society of thoracic surgeons general thoracic database,2013,"Edmund S Kassis, Andrzej S Kosinski, Patrick Ross, Katherine E Koppes, James M Donahue, Vincent C Daniel"
Preeclampsia: effect on newborn blood pressure in the 3 days following preterm birth: a cohort study,2014,"M Reveret, A Boivin, V Guigonnis, F Audibert, A M Nuyt"
Pregnancies in liver and kidney transplant recipients: a review of the current literature and recommendation,2014,"M M Gross, H H Günter Md Gynecologist, C Blume, S Pischke, F von Versen-Höynck"
Preload maintenance and the left ventricular response to prolonged exercise in men,2006,"E A Dawson, R Shave, G Whyte, D Ball, C Selmer, Ø Jans, N H Secher, K P George"
Premetastatic vasculogenesis in oral squamous cell carcinoma xenograft-draining lymph nodes,2012,"Alejandro E Mayorca-Guiliani, Hajime Yano, Koh-Ichi Nakashiro, Hiroyuki Hamakawa, Junya Tanaka"
Prenatal vitamin d supplementation and child respiratory health: a randomised controlled trial,2013,"Stephen T Goldring, Chris J Griffiths, Adrian R Martineau, Stephen Robinson, Christina Yu, Sheree Poulton, Jane C Kirkby, Janet Stocks, Richard Hooper, Seif O Shaheen, John O Warner, Robert J Boyle"
Pretreatment Tables Predicting Pathologic Stage of Locally Advanced Prostate Cancer,2014,"Burkhard Kneitz, R Jeffrey Karnes, Markus Graefen, Francesco Montorsi, [Collective Name] for the European Multicenter Prostate Cancer Clinical and Translational Research Group (EMPaCT), Hein van Poppel, Jochen Walz, Detlef Frohneberg, Alessandro Tizzani, Bertrand Tombal, Giansilvio Marchioro, Martin Spahn, Alberto Briganti, Giorgio Gandaglia, Lorenzo Tosco, Chao-Yu Hsu, Steven Joniau, Paolo Gontero, Pia Bader, Paul van Cangh"
Prevalence of atrial fibrillation in patients taking TSH suppression therapy for management of thyroid cancer,2012,"Adi Saric, Murali M Rajaraman, Mohammed H Alqambar, Colleen M O'Connell, Syed A Imran, Robert D Hart, Ata Quraishi, Abdulgani Abonowara, John L Sapp"
Prevalence of renal artery disease and its prognostic significance in patients undergoing coronary bypass grafting,2014,"Benedicte Tanguy, Ileana Desormais, Vincent Bonnet, Michel Chonchol, Marc Laskar, Dania Mohty, Philippe Lacroix, Victor Aboyans"
Prevalence of vitamin d deficiency prior to cardiothoracic surgery,2014,"Lesley A Braun, Ondine Spitzer, Bianca Levkovich, Michael Bailey, Cathy Stanguts, Lisa Hose, Franklin Rosenfeldt"
Preventable and potentially preventable serious adverse reactions induced by oral protein kinase inhibitors through a database of adverse drug reaction reports,2014,"Samy Babai, Sandrine Combret, Jean-Louis Montastruc, Emmanuelle Bondon-Guitton, Pascale Olivier-Abbal, Aurore Gouraud, Adeline Egron"
Prevention of Hepatitis B Virus Reactivation With Lamivudine in a Patient With Advanced Renal Cell Carcinoma Treated With Everolimus,2013,"Carmine Dʼaniello, Marco Maruzzo, Umberto Basso"
Primary radiation therapy for medically inoperable patients with clinical stage I and II endometrial carcinoma,2011,"Iwona Podzielinski, Marcus E Randall, Patrick J Breheny, Pedro F Escobar, David E Cohn, Allison M Quick, Junzo P Chino, Micael Lopez-Acevedo, Jana L Seitz, Jennifer E Zook, Leigh G Seamon"
Primary sclerosing cholangitis,2014,"Kate D Williamson, Roger W Chapman"
Prior moderate and heavy exercise accelerate oxygen uptake and cardiac output kinetics in endurance athletes,2009,"Richard L Hughson, Andrew D Robertson, Keith R Beavers, Azmy Faisal"
Prnp gene and cerebellum volume in patients with refractory mesial temporal lobe epilepsy,2013,"Michelle N Valadão, Michele C Landemberger, Roger Walz, Lauro Wichert-Ana, Tonicarlo R Velasco, David Araújo, Vera C Terra, Veriano Alexandre, Américo C Sakamoto, Vilma R Martins, Ricardo Guarnieri, Antônio Carlos Santos, Erica R Coimbra"
Pro-donation behaviours of nursing students from the four countries of the UK,2014,"Donal McGlade, Carol McClenahan, Barbara Pierscionek"
Pro-oxidant copper-binding mode of the Apo form of ALS-linked SOD1 mutant H43R denatured at physiological temperature,2013,"Hideo Takeuchi, Furi Kitamura, Nobuhiro Fujimaki"
Probiotic therapy as a novel approach for allergic disease,2012,"Anzela Anzela, Paul V Licciardi, Mimi L K Tang, Zheng Quan Toh"
Probiotics for allergic respiratory diseases--putting it into perspective,2009,"Rashmi Ranjan Das, Meenu Singh"
Production of goat milk protein hydrolysate enriched in ACE-inhibitory peptides by ultrafiltration,2014,"Francisco Javier Espejo-Carpio, Raúl Pérez-Gálvez, María Del Carmen Almécija, Antonio Guadix, Emilia M Guadix"
Progesterone and estradiol synergistically promote the lung metastasis of tuberin-deficient cells in a preclinical main.java.model of lymphangioleiomyomatosis,2014,"Yang Sun, Erik Zhang, Taotao Lao, Ana M Pereira, Chenggang Li, Li Xiong, Tasha Morrison, Kathleen J Haley, Xiaobo Zhou, Jane J Yu"
Prognosis of low-risk papillary thyroid carcinoma patients: its relationship with the size of primary tumors,2011,"Yasuhiro Ito, Takumi Kudo, Minoru Kihara, Yuuki Takamura, Kaoru Kobayashi, Akihiro Miya, Akira Miyauchi"
